epoch,loss
0,503.50628662109375
1,476.976318359375
2,471.9840393066406
3,468.6654052734375
4,465.7915954589844
5,461.2672119140625
6,456.52911376953125
7,455.71466064453125
8,453.02545166015625
9,450.66851806640625
10,448.2569580078125
11,448.21533203125
12,445.4944763183594
13,443.2626037597656
14,443.9216003417969
15,442.2640380859375
16,440.3382873535156
17,439.35369873046875
18,438.1855773925781
19,437.1429138183594
20,437.2236328125
21,431.94549560546875
22,431.5128173828125
23,431.76611328125
24,429.38519287109375
25,429.4251708984375
26,428.0303955078125
27,427.05645751953125
28,425.3970947265625
29,426.3816223144531
30,424.04296875
31,422.7140808105469
32,419.7596740722656
33,417.92535400390625
34,418.989990234375
35,416.9195556640625
36,417.08294677734375
37,415.75457763671875
38,416.0269470214844
39,414.2708740234375
40,414.5147399902344
41,409.79364013671875
42,407.12139892578125
43,408.1690673828125
44,406.9132385253906
45,406.0750427246094
46,406.3786926269531
47,404.96966552734375
48,404.1059875488281
49,405.37188720703125
50,403.4099426269531
51,402.4764709472656
52,401.2001647949219
53,399.63531494140625
54,400.7928771972656
55,399.2855529785156
56,399.9417724609375
57,399.1590881347656
58,399.17987060546875
59,399.0102844238281
60,399.325439453125
61,397.94915771484375
62,397.8114929199219
63,397.0711364746094
64,397.3560791015625
65,397.0184631347656
66,397.2485046386719
67,396.7484436035156
68,396.065185546875
69,396.5841369628906
70,395.23626708984375
71,396.44586181640625
72,395.7297058105469
73,394.61065673828125
74,395.20458984375
75,394.0710754394531
76,394.1761169433594
77,395.57342529296875
78,394.1806335449219
79,393.9839172363281
