epoch,loss
0,2724.63720703125
1,2177.94970703125
2,2008.4437255859375
3,1875.9185791015625
4,1781.2021484375
5,1703.58935546875
6,1644.2774658203125
7,1598.984619140625
8,1564.7283935546875
9,1529.796142578125
10,1501.6177978515625
11,1481.06103515625
12,1466.494384765625
13,1450.6807861328125
14,1436.2978515625
15,1424.19482421875
16,1415.4189453125
17,1403.1971435546875
18,1397.7720947265625
19,1386.9979248046875
20,1380.8350830078125
21,1370.728515625
22,1370.3787841796875
23,1361.459228515625
24,1356.180419921875
25,1350.4715576171875
26,1347.0986328125
27,1343.6700439453125
28,1338.9788818359375
29,1338.56982421875
30,1329.1766357421875
31,1275.2747802734375
32,1270.2398681640625
33,1266.1363525390625
34,1264.9049072265625
35,1261.015625
36,1260.9859619140625
37,1259.6173095703125
38,1255.5601806640625
39,1259.3819580078125
40,1256.292236328125
41,1254.932861328125
42,1255.615234375
43,1252.2808837890625
44,1250.823974609375
45,1252.632080078125
46,1253.1165771484375
47,1252.083984375
48,1246.8162841796875
49,1249.2706298828125
50,1250.074462890625
51,1248.0623779296875
52,1246.371337890625
53,1244.8763427734375
54,1247.5093994140625
55,1245.2860107421875
56,1243.4371337890625
57,1244.281005859375
58,1246.6485595703125
59,1240.0823974609375
60 through 80 not shown!
