epoch,loss
0,3651.64697265625
1,3000.573486328125
2,2845.531982421875
3,2671.95556640625
4,2561.912353515625
5,2478.935791015625
6,2418.31884765625
7,2364.004150390625
8,2322.805419921875
9,2293.4638671875
10,2261.90283203125
11,2240.050048828125
12,2221.339599609375
13,2204.0322265625
14,2191.498291015625
15,2173.07861328125
16,2160.360107421875
17,2150.528564453125
18,2140.648681640625
19,2131.32421875
20,2124.192138671875
21,2116.129638671875
22,2109.572998046875
23,2101.606201171875
24,2095.6298828125
25,2091.182861328125
26,2083.413818359375
27,2080.6943359375
28,2076.812255859375
29,2068.353759765625
30,2066.819091796875
31,1997.1336669921875
32,1988.27685546875
33,1986.624755859375
34,1985.373291015625
35,1979.7568359375
36,1983.65625
37,1980.193115234375
38,1977.287841796875
39,1978.4017333984375
40,1975.271728515625
41,1973.2889404296875
42,1975.5819091796875
43,1972.45556640625
44,1972.490966796875
45,1969.645751953125
46,1972.164306640625
47,1971.3514404296875
48,1965.7972412109375
49,1970.280029296875
50,1964.803955078125
51,1967.1634521484375
52,1964.9903564453125
53,1965.6724853515625
54,1960.653564453125
55,1966.78515625
56,1960.0455322265625
57,1963.6439208984375
58,1962.232421875
59,1960.6885986328125
60,1960.21533203125
61,1950.4954833984375
62,1948.4730224609375
63,1945.475341796875
64,1948.4698486328125
65,1946.114501953125
66,1947.81005859375
67,1948.409912109375
68,1944.7464599609375
69,1946.103271484375
70,1944.8560791015625
71,1946.84375
72,1944.7413330078125
73,1946.283935546875
74,1942.67431640625
75,1945.71630859375
76,1942.6221923828125
77,1944.3887939453125
78,1943.213134765625
79,1943.8499755859375
