epoch,loss
0,3222.49072265625
1,2310.69970703125
2,1960.64453125
3,1755.498779296875
4,1619.3985595703125
5,1535.2806396484375
6,1463.2479248046875
7,1416.2777099609375
8,1378.3974609375
9,1348.5462646484375
10,1321.2606201171875
11,1299.941162109375
12,1286.3968505859375
13,1268.2747802734375
14,1254.02099609375
15,1242.490234375
16,1231.1746826171875
17,1219.727783203125
18,1212.090576171875
19,1202.8538818359375
20,1196.705322265625
21,1190.8116455078125
22,1185.490234375
23,1179.86083984375
24,1171.275634765625
