epoch,loss
0,2956.248291015625
1,2330.442138671875
2,2051.360595703125
3,1865.692138671875
4,1733.4832763671875
5,1688.7437744140625
6,1586.40625
7,1530.9598388671875
8,1484.05810546875
9,1453.0816650390625
10,1422.637451171875
11,1406.7327880859375
12,1386.4774169921875
13,1368.57763671875
14,1350.50390625
15,1341.864013671875
16,1321.8226318359375
17,1315.828369140625
18,1302.2017822265625
19,1294.6795654296875
20,1294.4588623046875
21,1256.2000732421875
22,1254.6553955078125
23,1247.5357666015625
24,1244.6461181640625
25,1240.8148193359375
26,1233.5201416015625
27,1230.411376953125
28,1228.603271484375
29,1224.1986083984375
30,1219.5098876953125
31,1195.4541015625
32,1193.38671875
33,1191.6278076171875
34,1188.6046142578125
35,1189.6123046875
36,1185.8572998046875
37,1182.35546875
38,1181.9227294921875
39,1181.2760009765625
40,1177.4708251953125
41,1158.0230712890625
42,1154.9068603515625
43,1153.2974853515625
44,1154.3590087890625
45,1151.119140625
46,1148.59912109375
47,1153.07470703125
48,1147.468017578125
49,1146.27490234375
50,1148.52392578125
51,1139.219970703125
52,1136.147705078125
53,1136.747314453125
54,1137.1414794921875
55,1135.563232421875
56,1134.6173095703125
57,1135.119873046875
58,1132.62109375
59,1134.880615234375
60,1132.2528076171875
61,1133.525634765625
62,1132.4425048828125
63,1132.5780029296875
64,1131.896484375
65,1131.8790283203125
66,1129.9228515625
67,1130.3408203125
68,1129.912353515625
69,1131.5867919921875
70,1129.0709228515625
71,1132.59716796875
72,1127.4715576171875
73,1128.7452392578125
74,1127.0225830078125
75,1131.16552734375
76,1127.3497314453125
77,1126.4527587890625
78,1129.50830078125
79,1125.96826171875
