epoch,loss
0,3009.083984375
1,2368.599853515625
2,2183.118408203125
3,2057.912353515625
4,1960.578125
5,1871.4620361328125
6,1809.7015380859375
7,1746.4580078125
8,1704.665283203125
9,1664.6258544921875
10,1635.63232421875
11,1613.96240234375
12,1589.72021484375
13,1577.048828125
14,1561.5108642578125
15,1543.8333740234375
16,1534.341552734375
17,1522.393310546875
18,1514.39697265625
19,1507.4766845703125
20,1499.2288818359375
21,1490.8929443359375
22,1485.4259033203125
23,1478.24365234375
24,1475.1007080078125
25,1467.458740234375
26,1461.407958984375
27,1459.717041015625
28,1453.5595703125
29,1453.287841796875
30,1445.7550048828125
31,1389.302734375
32,1384.552490234375
33,1379.1351318359375
34,1377.278564453125
35,1377.06982421875
36,1373.47900390625
37,1375.6541748046875
38,1375.2667236328125
39,1369.550537109375
40,1371.0445556640625
41,1370.493408203125
42,1369.7322998046875
43,1365.161865234375
44,1366.052001953125
45,1368.273681640625
46,1362.8955078125
47,1366.0245361328125
48,1364.5255126953125
49,1365.9588623046875
50,1359.0811767578125
51,1362.4222412109375
52,1363.867919921875
53,1357.5555419921875
54,1359.2086181640625
55,1358.8865966796875
56,1358.20947265625
57,1358.618408203125
58,1356.7462158203125
59,1357.8719482421875
60,1355.33984375
61,1348.4825439453125
62,1346.59765625
63,1348.44970703125
64,1345.30078125
65,1344.4173583984375
66,1347.153076171875
67,1344.220703125
68,1342.835205078125
69,1345.2037353515625
70,1344.46142578125
71,1343.5892333984375
72,1344.857421875
73,1343.2576904296875
74,1341.0335693359375
75,1344.236328125
76,1340.004150390625
77,1342.6951904296875
78,1343.116455078125
79,1339.5419921875
