epoch,loss
0,511.5068359375
1,485.2542724609375
2,476.5381164550781
3,470.4944763183594
4,466.6717834472656
5,464.765869140625
6,459.8898620605469
7,457.9424133300781
8,455.1500244140625
9,452.87445068359375
10,451.25323486328125
11,448.39361572265625
12,447.9736633300781
13,445.1728515625
14,444.2030944824219
15,442.5460510253906
16,441.1384582519531
17,439.8143310546875
18,438.2471008300781
19,436.27996826171875
20,435.9803466796875
21,431.68682861328125
22,429.8305969238281
23,429.8905334472656
24,426.8132019042969
25,426.2068176269531
26,424.92230224609375
27,424.2767639160156
28,423.16278076171875
29,421.5516052246094
30,420.8332214355469
31,414.86273193359375
32,415.0763244628906
33,412.88360595703125
34,411.4570007324219
35,411.59942626953125
36,409.408447265625
37,408.9046630859375
38,407.76300048828125
39,407.90240478515625
40,406.9715881347656
41,399.6296081542969
42,400.1425476074219
43,397.06024169921875
44,397.885498046875
45,396.4320373535156
46,396.3302001953125
47,396.42645263671875
48,395.2517395019531
49,394.44549560546875
50,394.0616455078125
51,391.3179016113281
52,390.0417785644531
53,389.9197692871094
54,389.30908203125
55,389.8214416503906
56,387.8100891113281
57,389.42626953125
58,387.7672119140625
59,387.708251953125
60,386.9596252441406
61,386.8660583496094
62,387.5549621582031
63,386.1187744140625
64,386.0688781738281
65,386.1741943359375
66,385.6607666015625
67,384.8265380859375
68,385.14044189453125
69,384.32958984375
70,384.14324951171875
71,384.6510925292969
72,383.1629638671875
73,383.7846984863281
74,383.2066345214844
75,382.3661804199219
76,382.9518127441406
77,382.6095275878906
78,381.12689208984375
79,382.01708984375
