epoch,loss
0,3090.754638671875
1,2537.88037109375
2,2352.629150390625
3,2226.76416015625
4,2116.879150390625
5,2029.3961181640625
6,1955.2796630859375
7,1898.856201171875
8,1860.14501953125
9,1820.615234375
10,1795.747314453125
11,1770.8326416015625
12,1747.515380859375
13,1737.302490234375
14,1715.93408203125
15,1698.0924072265625
16,1688.313720703125
17,1677.340576171875
18,1664.303955078125
19,1657.708251953125
20,1651.2464599609375
21,1642.101806640625
22,1634.1346435546875
23,1626.901611328125
24,1622.216064453125
25,1616.4462890625
26,1606.173583984375
27,1603.02783203125
28,1594.68359375
29,1598.494384765625
