epoch,loss
0,2742.944580078125
1,2293.03076171875
2,2149.10595703125
3,2011.800537109375
4,1889.2607421875
5,1795.994873046875
6,1714.4599609375
7,1650.7008056640625
8,1589.1492919921875
9,1543.67041015625
10,1501.7967529296875
11,1466.976806640625
12,1434.6492919921875
13,1411.11376953125
14,1387.499267578125
15,1368.4893798828125
16,1346.8067626953125
17,1331.568359375
18,1318.6126708984375
19,1306.2315673828125
20,1287.0889892578125
21,1245.425048828125
22,1233.2523193359375
23,1225.2513427734375
24,1212.09033203125
25,1206.7452392578125
26,1201.13525390625
27,1193.427978515625
28,1187.8360595703125
29,1180.6778564453125
30,1177.81201171875
31,1137.299560546875
32,1128.6156005859375
33,1126.8909912109375
34,1121.0606689453125
35,1119.451416015625
36,1111.99267578125
37,1111.05419921875
38,1106.6988525390625
39,1106.311767578125
40,1101.8369140625
41,1066.821044921875
42,1061.755615234375
43,1057.2666015625
44,1054.3988037109375
45,1055.56640625
46,1053.53466796875
47,1051.791259765625
48,1049.52490234375
49,1046.4134521484375
50,1047.1529541015625
51,1031.7452392578125
52,1027.620361328125
53,1029.1929931640625
54,1025.5340576171875
55,1026.6484375
56,1023.9976806640625
57,1023.8757934570312
58,1023.9729614257812
59,1022.0502319335938
60,1020.7232666015625
61,1021.4855346679688
62,1018.97412109375
63,1019.6565551757812
64,1019.1813354492188
65,1016.9105224609375
66,1016.5745239257812
67,1017.6502075195312
68,1016.4011840820312
69,1015.2116088867188
70,1014.09521484375
71,1014.5509033203125
72,1014.232666015625
73,1011.5661010742188
74,1013.1407470703125
75,1012.6116333007812
76,1009.8458862304688
77,1011.2681884765625
78,1010.4656372070312
79,1010.3621215820312
