epoch,loss
0,529.3568115234375
1,501.5076599121094
2,497.0281677246094
3,490.5525817871094
4,487.0255432128906
5,484.19342041015625
6,479.6500549316406
7,477.39910888671875
8,474.76055908203125
9,472.861572265625
10,471.1980895996094
11,468.23638916015625
12,469.0336608886719
13,464.87591552734375
14,465.70361328125
15,464.1890563964844
16,462.0250549316406
17,462.34039306640625
18,460.0664367675781
19,459.9056701660156
20,457.3952941894531
21,455.1617736816406
22,453.1400451660156
23,452.8862609863281
24,449.7397155761719
25,451.65875244140625
26,449.5403747558594
27,448.282958984375
28,448.34710693359375
29,446.6394348144531
30,445.42010498046875
31,443.35595703125
32,439.1727600097656
33,441.21282958984375
34,438.5882873535156
35,437.6117248535156
36,438.4680480957031
37,437.7079162597656
38,434.659423828125
39,436.2386474609375
40,433.5898132324219
41,430.6183776855469
42,428.0743713378906
43,427.49298095703125
44,427.8022766113281
45,426.3479919433594
46,426.1536865234375
47,425.02740478515625
48,425.1241760253906
49,424.6471862792969
50,424.1002502441406
51,422.0378112792969
52,420.943115234375
53,420.2703552246094
54,420.0653991699219
55,419.4954833984375
56,419.5486145019531
57,419.3492736816406
58,419.2423095703125
59,418.6895751953125
60,418.31231689453125
61,418.1268310546875
62,416.7627258300781
63,415.9610290527344
64,417.7828674316406
65,417.20257568359375
66,415.7495422363281
67,416.6595764160156
68,415.6028137207031
69,417.25115966796875
70,414.4407043457031
71,415.95611572265625
72,413.52313232421875
73,415.6774597167969
74,414.6173400878906
75,413.6679382324219
76,414.9869079589844
77,413.524169921875
78,413.1199035644531
79,413.46148681640625
