epoch,loss
0,3217.795166015625
1,2578.9033203125
2,2406.99462890625
3,2287.0009765625
4,2198.5673828125
5,2110.73779296875
6,2047.516845703125
7,1990.2003173828125
8,1949.8221435546875
9,1914.5308837890625
10,1879.737060546875
11,1860.8311767578125
12,1836.3780517578125
13,1820.7730712890625
14,1802.9853515625
15,1792.12353515625
16,1779.6964111328125
17,1762.851318359375
18,1759.5823974609375
19,1743.8192138671875
20,1739.2861328125
21,1727.025634765625
22,1727.3328857421875
23,1716.8385009765625
24,1711.70751953125
25,1704.2076416015625
26,1697.5048828125
27,1695.248046875
28,1691.42041015625
29,1681.522216796875
30,1681.204833984375
31,1617.81689453125
32,1610.1251220703125
33,1605.78662109375
34,1603.7435302734375
35,1599.9951171875
36,1604.180908203125
37,1595.0927734375
38,1596.5718994140625
39,1595.72314453125
40,1594.9847412109375
41,1595.3857421875
42,1592.9915771484375
43,1590.193603515625
44,1593.0430908203125
45,1587.3953857421875
46,1587.99853515625
47,1589.3865966796875
48,1584.0224609375
49,1587.1002197265625
50,1586.634033203125
51,1580.0897216796875
52,1579.5289306640625
53,1588.23828125
54,1580.3175048828125
55,1581.14306640625
56,1580.5491943359375
57,1576.520263671875
58,1580.8310546875
59,1579.2138671875
60,1579.9693603515625
61,1566.652099609375
62,1567.45068359375
63,1567.0804443359375
64,1564.047607421875
65,1569.0255126953125
66,1566.0867919921875
67,1564.0709228515625
68,1562.44677734375
69,1567.2293701171875
70,1562.7698974609375
71,1561.611083984375
72,1567.25732421875
73,1558.9227294921875
74,1564.9273681640625
75,1560.8143310546875
76,1564.44482421875
77,1561.166259765625
78,1563.0614013671875
79,1559.2125244140625
