epoch,loss
0,160.05294799804688
1,4.248936176300049
2,3.0652716159820557
3,1.7981656789779663
4,1.0779163837432861
5,0.5087161064147949
6,8.578734397888184
7,0.2959190905094147
8,0.3363546133041382
9,0.26425284147262573
10,0.1951199471950531
11,1.3535761833190918
12,0.09999469667673111
13,0.12274705618619919
14,0.11367499828338623
15,0.11685620248317719
16,0.08594091236591339
17,22.163639068603516
18,0.10246360301971436
19,0.1110745519399643
20,0.08915899693965912
21,0.10009203851222992
22,0.11376962065696716
23,0.09452555328607559
24,0.09484446048736572
