epoch,loss
0,3184.750244140625
1,2522.3984375
2,2304.95263671875
3,2111.88134765625
4,1961.0499267578125
5,1855.541748046875
6,1782.1435546875
7,1713.17724609375
8,1674.8502197265625
9,1634.74951171875
10,1600.77001953125
11,1575.762451171875
12,1556.18212890625
13,1535.8385009765625
14,1520.8946533203125
15,1508.4136962890625
16,1498.2923583984375
17,1484.1876220703125
18,1472.502197265625
19,1465.5750732421875
20,1453.62158203125
21,1422.3165283203125
22,1415.3267822265625
23,1413.0819091796875
24,1406.29541015625
25,1401.042236328125
26,1397.787353515625
27,1394.82080078125
28,1387.4476318359375
29,1384.6519775390625
30,1383.460205078125
31,1354.8392333984375
32,1353.96142578125
33,1348.8299560546875
34,1347.5225830078125
35,1346.7152099609375
36,1343.5938720703125
37,1343.3692626953125
38,1341.6104736328125
39,1337.0057373046875
40,1335.5362548828125
41,1311.28125
42,1311.0518798828125
43,1308.8768310546875
44,1309.331787109375
45,1305.380859375
46,1308.343994140625
47,1304.0926513671875
48,1304.8912353515625
