epoch,loss
0,463.1820983886719
1,446.86871337890625
2,437.7374267578125
3,436.2986145019531
4,431.06878662109375
5,427.8751220703125
6,425.05572509765625
7,422.7417907714844
8,421.0301208496094
9,419.0767517089844
10,416.9622497558594
11,416.02435302734375
12,415.037353515625
13,413.85406494140625
14,411.80889892578125
15,411.5828857421875
16,409.1896057128906
17,409.9866027832031
18,408.4708251953125
19,406.8074035644531
20,405.5919494628906
21,404.3242492675781
22,402.16436767578125
23,400.80572509765625
24,399.7630310058594
25,400.1773376464844
26,398.04022216796875
27,398.8240051269531
28,396.6056213378906
29,396.49566650390625
30,396.4607849121094
31,391.8283996582031
32,390.9158630371094
33,390.5094909667969
34,389.6609191894531
35,389.0165710449219
36,388.99127197265625
37,387.4971618652344
38,386.9075012207031
39,387.15338134765625
40,385.630126953125
41,382.0126647949219
42,381.1474304199219
43,379.7735595703125
44,379.4737548828125
45,380.0223388671875
46,378.0870056152344
47,379.1259765625
48,377.7836608886719
49,376.9903564453125
50,377.86944580078125
51,374.2582092285156
52,375.270751953125
53,373.5841064453125
54,373.6885070800781
55,373.81317138671875
56,372.5426940917969
57,373.7314758300781
58,372.7047424316406
59,372.42266845703125
60,372.78411865234375
61,371.7708740234375
62,371.8970031738281
63,371.6307067871094
64,371.3762512207031
65,370.859130859375
66,370.7470397949219
67,370.7746887207031
68,370.2737731933594
69,369.93231201171875
70,370.4822082519531
71,369.8275146484375
72,369.6348571777344
73,370.14337158203125
74,368.7991943359375
75,368.6698913574219
76,368.75408935546875
77,368.9403381347656
78,368.9723205566406
79,367.8925476074219
