epoch,loss
0,476.9168701171875
1,453.3456726074219
2,447.4947509765625
3,444.67877197265625
4,440.2790222167969
5,437.62554931640625
6,434.35198974609375
7,431.1094055175781
8,430.4137878417969
9,428.66986083984375
10,425.67254638671875
11,425.0617370605469
12,423.753173828125
13,421.7457580566406
14,421.0010986328125
15,419.5538024902344
16,418.659423828125
17,418.18017578125
18,417.29693603515625
19,415.9445495605469
20,414.93133544921875
21,411.05328369140625
22,411.80023193359375
23,409.3485412597656
24,409.35791015625
25,408.63397216796875
26,407.56396484375
27,406.2687072753906
28,405.5784912109375
29,405.2787170410156
30,404.7524108886719
31,400.81036376953125
32,399.9787292480469
33,399.22705078125
34,398.4554138183594
35,397.8847351074219
36,396.3414611816406
37,397.6663818359375
38,395.5778503417969
39,395.496337890625
40,395.4224548339844
41,390.930908203125
42,388.55499267578125
43,389.23077392578125
44,388.4560546875
45,387.828125
46,387.1401672363281
47,387.0867919921875
48,386.9120788574219
49,385.865478515625
50,385.9949645996094
51,383.4013366699219
52,383.254638671875
53,382.79254150390625
54,382.518798828125
55,382.6063537597656
56,381.19232177734375
57,381.8858947753906
58,380.7862548828125
59,381.7879943847656
60,380.0388488769531
61,380.75
62,380.7596435546875
63,380.2320251464844
64,379.3270263671875
65,379.1676330566406
66,379.78363037109375
67,379.5132751464844
68,379.0396423339844
69,378.8353576660156
70,378.4686584472656
71,377.7273864746094
72,378.2790222167969
73,377.3746643066406
74,378.5057067871094
75,376.76904296875
76,377.3708190917969
77,377.58685302734375
78,376.31085205078125
79,376.8936767578125
