epoch,loss
0,2845.345458984375
1,2182.562255859375
2,1969.7376708984375
3,1824.394775390625
4,1703.80419921875
5,1625.456298828125
6,1553.1468505859375
7,1509.235595703125
8,1467.4107666015625
9,1438.4462890625
10,1407.3670654296875
11,1394.21435546875
12,1370.25634765625
13,1355.6497802734375
14,1344.7301025390625
15,1331.4959716796875
16,1318.165771484375
17,1308.7608642578125
18,1303.5516357421875
19,1290.9173583984375
20,1289.658203125
21,1260.7196044921875
22,1253.9896240234375
23,1247.6881103515625
24,1247.9857177734375
25,1240.112548828125
26,1240.58740234375
27,1234.484619140625
28,1230.569580078125
29,1230.6553955078125
30,1227.001708984375
31,1202.4276123046875
32,1200.8834228515625
33,1196.3048095703125
34,1197.51171875
35,1193.3153076171875
36,1195.115966796875
37,1189.8756103515625
38,1188.93359375
39,1188.7833251953125
40,1186.85107421875
