epoch,loss
0,3274.336669921875
1,2603.440673828125
2,2381.995361328125
3,2225.6044921875
4,2075.2734375
5,1974.3072509765625
6,1882.2088623046875
7,1820.892333984375
8,1763.210205078125
9,1729.4857177734375
10,1696.054443359375
11,1670.080810546875
12,1646.480712890625
13,1626.5897216796875
14,1617.0670166015625
15,1597.5318603515625
16,1587.455078125
17,1571.6300048828125
18,1560.8250732421875
19,1553.3692626953125
20,1545.149169921875
21,1510.7181396484375
22,1505.9744873046875
23,1499.9443359375
24,1492.2745361328125
25,1490.8680419921875
26,1485.112060546875
27,1480.2381591796875
28,1479.031494140625
29,1471.26123046875
30,1470.5849609375
31,1441.268798828125
32,1442.0068359375
33,1436.1998291015625
34,1434.5335693359375
35,1432.470947265625
36,1429.48388671875
37,1429.1949462890625
38,1426.4061279296875
39,1426.7225341796875
40,1425.8143310546875
41,1399.7523193359375
42,1395.1273193359375
43,1397.0010986328125
44,1393.320068359375
45,1393.3865966796875
46,1392.4510498046875
47,1392.690673828125
48,1391.13134765625
49,1390.3330078125
50,1387.3115234375
51,1379.8543701171875
52,1378.463623046875
53,1376.7608642578125
54,1375.64599609375
55,1373.8409423828125
56,1375.3135986328125
57,1376.792236328125
58,1373.943603515625
59,1373.007080078125
60,1372.90283203125
61,1373.898193359375
62,1371.377197265625
63,1373.3349609375
64,1371.17529296875
65,1371.248779296875
66,1372.478759765625
67,1369.8955078125
68,1370.592041015625
69,1369.5205078125
70,1368.9632568359375
71,1368.7696533203125
72,1370.2733154296875
73,1365.9266357421875
74,1371.235107421875
75,1364.218505859375
76,1369.2281494140625
77,1365.266845703125
78,1368.6485595703125
79,1368.57275390625
