epoch,loss
0,4217.26416015625
1,3370.371337890625
2,3107.989990234375
3,2938.06396484375
4,2803.092529296875
5,2690.509033203125
6,2594.013671875
7,2515.843505859375
8,2455.701904296875
9,2410.548095703125
10,2370.24365234375
11,2335.568115234375
12,2308.2734375
13,2281.1396484375
14,2267.90771484375
15,2248.51953125
16,2232.08935546875
17,2221.751953125
18,2205.876220703125
19,2194.33642578125
20,2182.3388671875
21,2149.55029296875
22,2139.36669921875
23,2135.631103515625
24,2128.26953125
25,2121.164306640625
26,2115.556884765625
27,2115.715576171875
28,2106.257568359375
29,2104.852294921875
30,2098.49267578125
31,2069.077392578125
32,2064.796142578125
33,2062.387939453125
34,2061.5771484375
35,2060.410888671875
36,2055.1142578125
37,2050.761474609375
38,2051.544189453125
39,2050.5966796875
40,2047.9774169921875
41,2020.18505859375
42,2016.69921875
43,2015.044189453125
44,2015.0401611328125
45,2011.4097900390625
46,2012.686279296875
47,2014.651611328125
48,2010.98876953125
49,2006.89990234375
50,2007.5458984375
51,1999.0836181640625
52,1995.5693359375
53,1994.8052978515625
54,1992.32373046875
55,1994.713134765625
56,1992.2415771484375
57,1988.5587158203125
58,1995.0977783203125
59,1992.227294921875
60,1989.874267578125
61,1988.9332275390625
62,1993.9061279296875
63,1988.60205078125
64,1991.006591796875
65,1984.5460205078125
66,1987.7672119140625
67,1988.9959716796875
68,1986.4853515625
69,1985.136474609375
70,1988.2186279296875
71,1984.6845703125
72,1988.594970703125
73,1984.965087890625
74,1982.9271240234375
75,1984.6690673828125
76,1984.1009521484375
77,1983.5093994140625
78,1984.5391845703125
79,1981.039794921875
