epoch,loss
0,4134.482421875
1,2861.0556640625
2,2397.021484375
3,2134.43701171875
4,1966.8238525390625
5,1858.4996337890625
6,1786.92333984375
7,1726.3895263671875
8,1686.0029296875
9,1650.683349609375
10,1622.7322998046875
11,1596.515869140625
12,1576.911376953125
13,1558.252197265625
14,1545.309326171875
15,1530.024658203125
16,1518.9232177734375
17,1508.0042724609375
18,1497.677490234375
19,1487.695068359375
20,1480.7216796875
21,1475.0469970703125
22,1463.714111328125
23,1458.843505859375
24,1453.406005859375
